city,Jan-24,Jan-25,Jan-26,Jan-27,Jan-28,Jan-29,Jan-30,Jan-31,2-Jan,2-Feb,2-Mar,2-Apr,2-May,2-Jun,2-Jul,2-Aug,2-Sep,2-Oct,2-Nov,2-Dec,Feb-13,Feb-14,Feb-15,Feb-16,Feb-17,Feb-18,Feb-19,Feb-20,Feb-21,Feb-22,Feb-23,Feb-24,Feb-25,Feb-26,Feb-27,Feb-28,Feb-29,3-Jan,3-Feb,3-Mar,3-Apr,3-May,3-Jun,3-Jul,3-Aug,3-Sep,3-Oct,3-Nov,3-Dec,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19,Mar-20,Mar-21,Mar-22,Mar-23,Mar-24,Mar-25,Mar-26,Mar-27,Mar-28,Mar-29,Mar-30,Mar-31,4-Jan,4-Feb,4-Mar,4-Apr,4-May,4-Jun,4-Jul,4-Aug,4-Sep,4-Oct,4-Nov,4-Dec,Apr-13,Apr-14,Apr-15,Apr-16,Apr-17,Apr-18,Apr-19,Apr-20,Apr-21,Apr-22,Apr-23,Apr-24,Apr-25,Apr-26,Apr-27,Apr-28,Apr-29,Apr-30,5-Jan,5-Feb,5-Mar,5-Apr,5-May,5-Jun,5-Jul,Latitude,Longitude
Nanping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,1,1.428571429,1.666666667,2.333333333,3,3,3.75,4.5,6.333333333,7,7.5,8,8,8,9.6,10,10,11.5,12,12.66666667,13.66666667,14,15,15,17,17.66666667,18.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26.6417374,118.173639
Nantong,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,2,2,2,3.5,5,10,10.6,10.2,13.4,15,16.75,19,22.14285714,23,23,28,32,33,34,35,37,37,37,37,37,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,31.9827896,120.8904588
Nanyang,0,0,0,0,0,0,0,0,0,0.428571429,1,1.333333333,2,2.166666667,4.416666667,12.21428571,19.13333333,25.33333333,31,33.83333333,37.16666667,44.36363636,50.25,55.88888889,59,65,65.7,66,66,94,108.8,120.6666667,127.3333333,129,133.5,135,145.6666667,149,149,149,149,149,149,152,152,152,152,152,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,33.0010496,112.5292693
Neijiang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1.545454545,2,2,2,2.166666667,3,4,5,5,5.444444444,6,6,6.666666667,10,10,10.75,12,13,13.66666667,16.2,18,18,18,18,18,18.66666667,19,19,19.5,20.66666667,21,21,21.66666667,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,29.5910776,105.0629494
Ngawa Tibetan and Qiang Autonomous Prefecture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.41875,102.6366383
Ningbo,0,0,0,0,0,0,0,0.5,1,1,1,2.25,4,7,9.214285714,12,13.5,16.28571429,20.83333333,24.4,31.85714286,36.57142857,46,54.25,62.5,68,81.88888889,91,101.6666667,106,109,114,121.6666667,122,134.6,138,145.75,148,149,151,154,154,155,155,155,156,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,29.8622194,121.6203873
Ningde,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,4,4,4,4,4.4,5.333333333,5.75,6,6,6,6,10,16.16666667,17,19.4,20,20,20,21.5,23,23,23,23,23,23,23.66666667,24,25.5,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.6655699,119.5224895
Ningdong County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.159381,106.5819335
Ordos,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2.5,3,3,3,3,4.2,5,7,7,8,8,9,9,9,9.75,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,39.6081457,109.7763659
Panjin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,5,5,8,9,9,10.5,10.5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,41.1169056,122.0655098
Panzhihua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1.909090909,3.8,5.5,6.75,8,8.75,9,9.75,10,10,11,11,11,12.33333333,14.2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,26.5860102,101.7179276
Pingdingshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.928571429,6.4,10.66666667,13.25,14.83333333,17.91666667,19,19.125,20,23.33333333,26.57142857,30.6,33.9,37.4,39,41.4,42.33333333,43.66666667,44,47.5,51.4,53,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,33.7374744,113.2981436
Pingliang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,1,1,1,3,3,4,6,6,6,6,6,6,6,6,6,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,35.5410175,106.6798544
Pingxiang,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,4,4,5,6,7,9,11,11,13,16,16,18,20,23,24,25,25,25,27,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,22.089615,106.8517762
Pu'er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,1.666666667,3,3,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,22.77326,100.9707544
Pudong District,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,6,6.285714286,8.166666667,8.833333333,9.333333333,10.4,12,12,20.8,27,30.33333333,34.33333333,37,37.75,42,42,43,49,49,50,50,51,52,52,52,52,53,54,54,55,57,58,58,58,58,58.33333333,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,26.1719,108.988
Putian,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1.333333333,4.666666667,6.4,8,9.5,11.66666667,15.33333333,17,17,17.33333333,21,22,22.8,24,27,30,33,36,36,36,39,39,40.33333333,42.66666667,46,47.75,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,25.4342199,119.0074625
Putuo District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2,3,4,4,5.75,7,7,8,8.5,9,9,9,9,9.5,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,29.885886,122.4779643
Puyang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1,1,1,1,1.375,2,2.833333333,4,6.7,7,7,7,7,8,10,10,10.5,11,13,14.5,15.5,16.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,35.7631348,115.0234071
Qiandongnan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,2,3.6,3.5,4.6,4,4,4,5,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26.573796,108.599136
Qianjiang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0625,3,3,8,8,11,12,12,16.8,27,39,49,57,64.77777778,76.42857143,80.66666667,91,93.625,97,99,107,116.6,121,126.5,135,151,156.3333333,160,168,172,176,178,180,182,182,182,182.6666667,183.6666667,184,187,187,187,187,187,187,187,188,188,188,188,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,29.536148,108.7673528
Qiannan,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,5,5,5.5,6,7,7,7,7,12,12,12,13,13,15,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,26.0658691,107.1176105
Qianxinan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2.5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25.38808,105.3874
Qijiang District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,1,3.5,5,6,7,7,11,11,12,12,12,13,13,13,13,14,14,15,15,16,19,19,19,19,19,20,21,21,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,28.8962474,106.7298355
Qingdao,0,0,0,0.2,0.2,0.6,1,1,1,1,1,1.333333333,3,3.333333333,4.285714286,5.8,8.272727273,10,11,12.42857143,13.625,16.14285714,19.66666667,24.75,26,26.44444444,28.5,30,33.6,34,34,36.8,38,39,42.5,45,48,51.8,57.33333333,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,36.0638034,120.3781372
Qingpu District,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1,1.571428571,2,2,2,2,2,2,2.8,3.5,4.666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,31.1521636,121.1195519
Qingyang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35.7106146,107.6384287
Qingyuan,0,0,0,0,0,0,0,0.583333333,1,1.25,2,2,2,2,2.090909091,3,3,4.714285714,5,5,5,6.111111111,7,7,7.166666667,9,9,9,9,9.5,10,10,11.5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,23.6832984,113.0505994
Qinhuangdao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.625,2,2.4,3,3,3.4,4,4.833333333,5.75,6,6,8,8,8,8.25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,39.9395724,119.5894129
Qinzhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,21.9647384,108.6209024
Qionghai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1,2.333333333,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19.2592373,110.4703445
Qiongzhong Li and Miao Autonomous County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.032778,109.851111
Qiqihar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,4,8,8,8,10,10,10,11,16,22,23,24,26,26,28,33,33,33,33.5,35,36,36,36,36,36,38,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,47.3523672,123.9164653
Qitaihe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,3.4,4,4,5.428571429,6,6,6,8.142857143,9.666666667,10,10,11,12,13,13,13,13,13,13,14,15,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,45.7700345,131.0074987
Quanzhou,0,0,0,0,0,0,0,0,0,0,0,0,3.25,4,4,4,5.714285714,8.333333333,11,11.8,13,13,13,13,13,13,13,13.83333333,16.66666667,17.4,20.5,21,21.5,22.5,27,29.66666667,31,32,36,40.33333333,41.66666667,44.4,45.5,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,24.9038801,118.5851458
Qujing,0,0,0,0,0,0,0,0,0,0.714285714,1,1,1,1,1,1,1,1,1,1,1,4.2,5,5,5.5,6,6,6,7,8,9,9,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25.4902717,103.79654
Quzhou,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,2,2.785714286,3,3,4.714285714,5,5,6.714285714,8,8.8,9,9.625,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,28.973887,118.8540924
Rizhao,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,2,2,2,2,2,2,2,2,3,3,5.111111111,6,7,7.8,9,10,11,11,11,12,12,12,14,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35.4150703,119.5214512
Sanmenxia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,2.642857143,3,3,3,3,3,3.545454545,4,4,4,4,4.9,5,5.9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,34.7678842,111.1908398
Sanming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,1,1,1,2.5,3,3,3,3,4,5,5,5,5,5,7.25,8,8,8,11,12,12,12,12,12.4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,26.2367951,117.6038491
Sanya,0,0,0,0,0,0,0.5,1,1,1.888888889,4,4.333333333,4.7,5.166666667,6.307692308,8.333333333,10.66666667,11,11,11,12.8,15.8,15,15.5,15.66666667,15,22,23,27.5,30,32,35,38.33333333,42,43,43,48.2,51.33333333,51.33333333,51,51.5,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,18.2534658,109.5034392
Shangluo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,1,1,1,1,1,1,1,1,1.333333333,2,2,2,2,2.5,4,4,4.571428571,5,5,5,5.5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33.8678555,109.9353876
Shangqiu,0,0,0,0,0,0,0,0,0,0,0,0,2.142857143,3.333333333,4.5,5,6.066666667,8.111111111,11.5,14,18.58333333,25,27.5,30,44.66666667,46,46.8,50,61.7,64.11111111,68.8,70.66666667,75.66666667,79,81,82,85.33333333,86.75,87,87.8,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,34.417097,115.6508622
Shangrao,0,0,0,0,0,0,0,1,1,1,4,4,4.75,5,5,5,7,12,13,14,16.33333333,18,20,31,35,39,47,55,64,75,88,90,97,101,101,109,111,111,116,120,121,122,122,122,122,122,122,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,28.450122,117.9724453
Shantou,0,0,0,0,0,0,0,0,0,0,0,0.6,3,3,3,3,4.076923077,5.285714286,6,6.714285714,8,8.777777778,9.727272727,12.6,13.58333333,14.77777778,17.5,19.5,20,20,20.8,21,21,21.66666667,22,22,22,22,22,22,22,22.9,23,23.66666667,24,24,24,24,24,24,24,24,24,24,24.25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.33333333,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23.356377,116.6775918
Shanwei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,1,1,1,1,1,1,1,1,1,1.666666667,2,2,2,2,2,2,2,3,4,4,4.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22.7893675,115.3721503
Shaoguan,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,1,1,1,1.692307692,2.571428571,3,3,3,3,3.727272727,4,4,4.777777778,5,5,5.333333333,6,6,6,6.75,7,7,8.666666667,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9.25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24.8134099,113.5923564
Shaoxing,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3.285714286,5,8,9.142857143,12,12.8,14.71428571,16,17,17,18.75,19.16666667,20,20,20,21.16666667,27.57142857,30,30,30,31,36,36,36,37.2,38,38,38,39,39,39,39,39,41,41,41,41,41,41.33333333,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,29.9992425,120.576854
Shaoyang,0,0,0,0,0,0,0,0,0.4,1,1,1.4,2,6,9.6,13.82352941,19.5,21.25,23.28571429,28.71428571,37,41,53.375,61,65.5,68.5,70.42857143,73,78.85714286,81.2,87,88,88.28571429,90,90.66666667,92.5,95,96,99.2,100,100,100,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,26.958944,111.283087
Shennongjia,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3.25,6,6,7,7.857142857,8,8,8,9.6,10,10,10,10,10,10,10,10,10,10,10,10,10.8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,31.58339,110.497198
Shenyang,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1.5,2.5,4.444444444,5.5,6.75,7,7,9,9,13.66666667,18,20.5,19,17,15,19,24.5,22,24,26,25,25,23.5,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26.5,27,27,27,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,41.8041094,123.4276363
Shenzhen,0.857142857,2,2,2.2,3.857142857,4,4,4,4.625,5,6.666666667,11.2,13.9,19,23.63636364,34.33333333,40.61538462,49.07142857,58.5,72.57142857,89.5,95.11111111,107,121.4,136.25,155.6666667,172.5,190.5,202.8333333,223,230.4,241,252.25,262,268,279.3333333,299,305.75,318,330.2857143,338,349.1,356,360,365.6666667,373,379.4,381,386.5,393.5,395,398,399,401,402.25,403,407.8,409,409,411,413,414,414,414,414,414,414,414,416,416,416,416,416,416,416,416,416,416,416,416,416,418.6666667,424,424,429,429,429,431,431,433,439,440,445,445,445,445,447,451,454,455,455,455,455,457,458,22.555454,114.0543297
Shijiazhuang,0,0,0,0,0,0,0,0,0,0,0,0.5,1.428571429,2.6,3,3,3,3,3,3,3.75,6.285714286,7,7,9.8,11,12.6,13,14.5,17.66666667,20.14285714,21,22,22,23.5,24,27,27,27,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38.04,114.47
